objID,raMean,decMean,class,prob_Galaxy,z_phot,z_photErr,z_phot0,extrapolation_Photoz
192963050359413614,305.03613793,70.802397170000006,GALAXY,0.97751940000000004,0.30786073207855225,7.2703116871661075E-2,0.29046842,0
192943050854547067,305.08533991000002,70.788600130000006,UNSURE,0.60765325999999997,-999.0,-999.0,-999.0,-999
194453151328186646,315.13293666999999,72.046571290000003,UNSURE,0.68260865999999998,-999.0,-999.0,-999.0,-999
195393180643665627,318.06435812000001,72.829034710000002,UNSURE,0.69233953999999998,-999.0,-999.0,-999.0,-999
195373100910393540,310.09129027,72.810417029999996,GALAXY,0.88060850000000002,0.46936085820198059,4.7097985248822888E-2,0.46879995000000002,1
196673126794497004,312.67943802000002,73.896854829999995,UNSURE,0.69251510000000005,-999.0,-999.0,-999.0,-999
196723126173351736,312.61730963999997,73.934052969999996,GALAXY,0.81959539999999997,0.47510245442390442,4.3823564945588873E-2,0.47298570000000001,1
197040882212782495,88.221349649999993,74.201383550000003,GALAXY,0.95462970000000003,0.61752140522003174,0.12552085990542985,0.60698580000000002,0
197030881733398302,88.172891500000006,74.197858299999993,GALAXY,0.88967399999999996,0.30472609400749207,6.7985910161010646E-2,0.27991090000000002,0
